,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date,recipient_duns,recipient_name
220,2009,36124.68,36124.68,36124.68,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
221,2009,258795.75,258795.75,258795.75,2009-09-24,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
222,2009,76068.72,76068.72,76068.72,2008-11-20,188552384,"COMSO, INC"
223,2009,0.0,0.0,0.0,2008-10-01,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
224,2009,3350.0,3350.0,3350.0,2008-10-09,108989799,THE LIBRARY CORPORATION
225,2009,13690.0,13690.0,13690.0,2008-11-12,172318495,UNISOFT SYSTEMS ASSOCIATES
226,2009,58496.56,58496.56,58496.56,2008-10-16,602072381,PROVISTA SOFTWARE INTL INCORPORATED
227,2009,3300.0,3300.0,3300.0,2008-10-28,615727583,"WILDPACKETS, INC."
228,2009,20194.5,20194.5,20194.5,2008-11-21,968904698,CELLCO PARTNERSHIP DBA VERIZON WIRELESS
229,2009,113097.6,113097.6,113097.6,2008-10-15,610278731,"OPUS HEALTHCARE SOLUTIONS, INC."
230,2009,749866.86,749866.86,749866.86,2008-12-29,789882800,AUDIO VIDEO SYSTEMS INC
231,2009,37173.96,37173.96,37173.96,2009-08-15,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
232,2009,241320.0,241320.0,241320.0,2008-12-22,618563720,INTELLIGENT DECISIONS INCORPORATED
233,2009,31760.95,31760.95,31760.95,2009-06-08,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
234,2009,993551.12,993551.12,993551.12,2009-03-12,884170817,GRAY HAWK TECHNOLOGY SOLUTIONS LIMITED LIABILITY COMPANY
235,2009,5931993.2,5931993.2,5931993.2,2009-09-24,171837730,"GENERAL DYNAMICS ADVANCED INFORMATION SYSTEMS, INC."
236,2009,33664.14,33664.14,33664.14,2009-07-15,026157235,CDW GOVERNMENT INCORPORATED
237,2009,1828845.2,1828845.2,1828845.2,2009-08-21,125590674,"BEARINGPOINT, L.L.C"
238,2009,6189975.0,6189975.0,6189975.0,2009-05-12,097779698,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION
239,2009,45740.44,0.0,0.0,2009-09-30,604061460,AT&T MOBILITY NATIONAL ACCOUNTS LIMITED LIABILITY COMPANY
240,2009,552093.01,552093.01,552093.01,2009-05-18,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
241,2009,483402.73,483402.73,483402.73,2009-06-30,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
242,2009,233768.29,233768.29,233768.29,2009-08-15,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
243,2009,112750.0,112750.0,112750.0,2009-09-30,963009899,ACQUISITION SOLUTIONS INC
244,2009,25873.69,25873.69,25873.69,2009-09-21,098692374,IMMIXTECHNOLOGY INCORPORATED
245,2009,5696669.84,5696669.84,12606636.64,2009-09-21,144202843,STANLEY ASSOCIATES INC
246,2009,3460740.5,3460740.5,3460740.5,2009-04-08,172952033,INSCOPE SOLUTIONS INCORPORATED
247,2009,13571.84,13571.84,13571.84,2009-07-23,135726185,"BARLING BAY, LLC"
248,2009,37017.24,37017.24,37017.24,2009-09-23,786468199,"DLT SOLUTIONS, INC."
249,2009,1225128.55,1225128.55,1225128.55,2009-09-03,141089040,TKC INTEGRATION SERVICES LIMITED LIABILITY COMPANY
250,2009,33412.0,33412.0,33412.0,2009-08-21,088365767,CARAHSOFT TECHNOLOGY CORPORATION
251,2009,66830.09,66830.09,66830.09,2009-07-16,052311607,INSIGHT TECHNOLOGY SOLUTIONS INCORPORATED
252,2009,26506.87,26506.87,26506.87,2009-09-13,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
253,2009,416822.4,416822.4,416822.4,2009-03-27,616205675,"CACI-ISS, INC"
254,2009,365684.81,365684.81,365684.81,2009-08-28,093533383,WEBWISDOMCOM INCORPORATED
255,2009,24735.3,24735.3,24735.3,2009-09-08,144293636,"COUNTERTRADE PRODUCTS, INC."
256,2009,278000.0,277375.01,278000.0,2009-09-15,107939357,GTSI CORPORATION
257,2009,110158.82,110158.82,110158.82,2009-05-15,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
258,2009,125341.16,125341.16,125341.16,2009-09-06,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
259,2009,92763.83,92763.83,92763.83,2009-06-17,938318995,CROSS MATCH TECHNOLOGIES INCORPORATED
260,2009,300768.93,300768.93,30076893.0,2009-09-23,961987047,"INTERIMAGE, INC"
261,2009,211037.2,211037.2,211037.2,2009-06-20,093377690,DAVID HALE ASSOCIATES INCORPORATED
262,2009,14310000.0,14310000.0,14310000.0,2009-02-24,614948396,WORLD WIDE TECHNOLOGY INCORPORATED
